START_DATE*,START_DATE,START_TIME,END_DATE*,END_DATE,END_TIME,CATEGORY*,TIME Diff.,TIME Diff. (hours),START*,STOP*,MILES*,SPEED,PURPOSE*,,,,
19-12-2016,19-12-2016,07:55:00 PM,19-12-2016,19-12-2016,08:30:00 PM,Business,00:35:00,0.583333333,Unknown Location,Unknown Location,11,18.85714286,Meeting,,,,
20-12-2016,20-12-2016,08:49:00 AM,20-12-2016,20-12-2016,09:24:00 AM,Business,00:35:00,0.583333333,Unknown Location,Rawalpindi,12,20.57142857,,,,,
20-12-2016,20-12-2016,10:30:00 AM,20-12-2016,20-12-2016,10:48:00 AM,Business,00:18:00,0.3,Rawalpindi,Rawalpindi,3.3,11,Errand/Supplies,,,,
20-12-2016,20-12-2016,11:30:00 AM,20-12-2016,20-12-2016,12:17:00 PM,Business,00:47:00,0.783333333,Rawalpindi,Unknown Location,19.4,24.76595745,Meeting,,,,
20-12-2016,20-12-2016,01:14:00 PM,20-12-2016,20-12-2016,01:20:00 PM,Business,00:06:00,0.1,Unknown Location,Unknown Location,1.7,17,Errand/Supplies,,,,
20-12-2016,20-12-2016,01:54:00 PM,20-12-2016,20-12-2016,02:17:00 PM,Business,00:23:00,0.383333333,Unknown Location,Islamabad,5.7,14.86956522,Temporary Site,,,,
20-12-2016,20-12-2016,04:14:00 PM,20-12-2016,20-12-2016,04:24:00 PM,Business,00:10:00,0.166666667,Islamabad,Islamabad,1.8,10.8,Errand/Supplies,,,,
20-12-2016,20-12-2016,04:56:00 PM,20-12-2016,20-12-2016,05:07:00 PM,Business,00:11:00,0.183333333,Islamabad,Islamabad,1.4,7.636363636,Errand/Supplies,,,,
20-12-2016,20-12-2016,06:47:00 PM,20-12-2016,20-12-2016,07:21:00 PM,Business,00:34:00,0.566666667,Islamabad,Unknown Location,10.3,18.17647059,Customer Visit,,,,
21-12-2016,21-12-2016,07:42:00 AM,21-12-2016,21-12-2016,08:10:00 AM,Business,00:28:00,0.466666667,Unknown Location,Unknown Location,11.5,24.64285714,Meeting,,,,
21-12-2016,21-12-2016,10:14:00 AM,21-12-2016,21-12-2016,10:30:00 AM,Business,00:16:00,0.266666667,Unknown Location,Islamabad,4.9,18.375,Errand/Supplies,,,,
21-12-2016,21-12-2016,11:35:00 AM,21-12-2016,21-12-2016,11:49:00 AM,Business,00:14:00,0.233333333,Islamabad,Unknown Location,3.5,15,Meal/Entertain,,,,
21-12-2016,21-12-2016,12:51:00 PM,21-12-2016,21-12-2016,01:33:00 PM,Business,00:42:00,0.7,Unknown Location,Unknown Location,16.2,23.14285714,Meeting,,,,
21-12-2016,21-12-2016,03:38:00 PM,21-12-2016,21-12-2016,03:49:00 PM,Business,00:11:00,0.183333333,Unknown Location,Unknown Location,2,10.90909091,Errand/Supplies,,,,
21-12-2016,21-12-2016,03:55:00 PM,21-12-2016,21-12-2016,04:05:00 PM,Business,00:10:00,0.166666667,Unknown Location,Islamabad,2.1,12.6,Errand/Supplies,,,,
21-12-2016,21-12-2016,05:45:00 PM,21-12-2016,21-12-2016,05:54:00 PM,Business,00:09:00,0.15,Islamabad,Islamabad,2.1,14,Meeting,,,,
21-12-2016,21-12-2016,05:59:00 PM,21-12-2016,21-12-2016,06:31:00 PM,Business,00:32:00,0.533333333,Islamabad,Unknown Location,7.2,13.5,Customer Visit,,,,
21-12-2016,21-12-2016,07:49:00 PM,21-12-2016,21-12-2016,08:35:00 PM,Business,00:46:00,0.766666667,Unknown Location,Rawalpindi,12,15.65217391,Meeting,,,,
21-12-2016,21-12-2016,08:56:00 PM,21-12-2016,21-12-2016,11:42:00 PM,Business,02:46:00,2.766666667,Rawalpindi,Unknown Location,103,37.22891566,Meeting,,,,
22-12-2016,22-12-2016,03:40:00 PM,22-12-2016,22-12-2016,04:38:00 PM,Business,00:58:00,0.966666667,Unknown Location,Unknown Location,32.3,33.4137931,Meeting,,,,
22-12-2016,22-12-2016,05:04:00 PM,22-12-2016,22-12-2016,05:20:00 PM,Business,00:16:00,0.266666667,Unknown Location,Unknown Location,5.3,19.875,Customer Visit,,,,
22-12-2016,22-12-2016,05:27:00 PM,22-12-2016,22-12-2016,05:53:00 PM,Business,00:26:00,0.433333333,Unknown Location,Unknown Location,11.6,26.76923077,Meeting,,,,
22-12-2016,22-12-2016,05:56:00 PM,22-12-2016,22-12-2016,06:29:00 PM,Business,00:33:00,0.55,Unknown Location,Unknown Location,23.2,42.18181818,Meeting,,,,
22-12-2016,22-12-2016,06:31:00 PM,22-12-2016,22-12-2016,06:37:00 PM,Business,00:06:00,0.1,Unknown Location,Unknown Location,3.2,32,Errand/Supplies,,,,
22-12-2016,22-12-2016,06:38:00 PM,22-12-2016,22-12-2016,06:47:00 PM,Business,00:09:00,0.15,Unknown Location,Unknown Location,12.3,82,Temporary Site,,,,
22-12-2016,22-12-2016,07:04:00 PM,22-12-2016,22-12-2016,07:50:00 PM,Business,00:46:00,0.766666667,Unknown Location,Lahore,14,18.26086957,Meeting,,,,
22-12-2016,22-12-2016,09:41:00 PM,22-12-2016,22-12-2016,09:53:00 PM,Business,00:12:00,0.2,Lahore,Lahore,2.1,10.5,Meal/Entertain,,,,
22-12-2016,22-12-2016,11:27:00 PM,22-12-2016,22-12-2016,11:32:00 PM,Business,00:05:00,0.083333333,Lahore,Lahore,2.1,25.2,Customer Visit,,,,
23-12-2016,23-12-2016,09:21:00 AM,23-12-2016,23-12-2016,09:41:00 AM,Business,00:20:00,0.333333333,Lahore,Lahore,3,9,Meeting,,,,
23-12-2016,23-12-2016,11:33:00 AM,23-12-2016,23-12-2016,11:58:00 AM,Business,00:25:00,0.416666667,Lahore,Unknown Location,6.2,14.88,Meeting,,,,
23-12-2016,23-12-2016,02:15:00 PM,23-12-2016,23-12-2016,03:25:00 PM,Business,01:10:00,1.166666667,Unknown Location,Unknown Location,9.6,8.228571429,Meeting,,,,
23-12-2016,23-12-2016,04:23:00 PM,23-12-2016,23-12-2016,04:34:00 PM,Business,00:11:00,0.183333333,Unknown Location,Unknown Location,1.3,7.090909091,Errand/Supplies,,,,
23-12-2016,23-12-2016,05:34:00 PM,23-12-2016,23-12-2016,06:27:00 PM,Business,00:53:00,0.883333333,Unknown Location,Lahore,7.1,8.037735849,Meal/Entertain,,,,
24-12-2016,24-12-2016,07:43:00 AM,24-12-2016,24-12-2016,08:04:00 AM,Business,00:21:00,0.35,Lahore,Unknown Location,6.3,18,Meal/Entertain,,,,
24-12-2016,24-12-2016,09:19:00 AM,24-12-2016,24-12-2016,09:55:00 AM,Business,00:36:00,0.6,Unknown Location,Lahore,10.7,17.83333333,Meal/Entertain,,,,
24-12-2016,24-12-2016,10:34:00 AM,24-12-2016,24-12-2016,10:53:00 AM,Business,00:19:00,0.316666667,Lahore,Lahore,5.3,16.73684211,Meal/Entertain,,,,
24-12-2016,24-12-2016,12:51:00 PM,24-12-2016,24-12-2016,12:53:00 PM,Business,00:02:00,0.033333333,Lahore,Lahore,1.6,48,Errand/Supplies,,,,
24-12-2016,24-12-2016,01:08:00 PM,24-12-2016,24-12-2016,01:29:00 PM,Business,00:21:00,0.35,Lahore,Lahore,3.6,10.28571429,Errand/Supplies,,,,
24-12-2016,24-12-2016,05:12:00 PM,24-12-2016,24-12-2016,05:27:00 PM,Business,00:15:00,0.25,Lahore,Lahore,1.7,6.8,Errand/Supplies,,,,
24-12-2016,24-12-2016,07:12:00 PM,24-12-2016,24-12-2016,07:27:00 PM,Business,00:15:00,0.25,Lahore,Lahore,2.9,11.6,Meal/Entertain,,,,
24-12-2016,24-12-2016,10:04:00 PM,24-12-2016,24-12-2016,10:09:00 PM,Business,00:05:00,0.083333333,Lahore,Lahore,0.6,7.2,Errand/Supplies,,,,
25-12-2016,25-12-2016,12:10:00 AM,25-12-2016,25-12-2016,12:14:00 AM,Business,00:04:00,0.066666667,Lahore,Lahore,0.6,9,Errand/Supplies,,,,
25-12-2016,25-12-2016,07:15:00 PM,25-12-2016,25-12-2016,07:26:00 PM,Business,00:11:00,0.183333333,Lahore,Lahore,2.3,12.54545455,Meal/Entertain,,,,
25-12-2016,25-12-2016,09:58:00 PM,25-12-2016,25-12-2016,10:04:00 PM,Business,00:06:00,0.1,Lahore,Lahore,2.3,23,Meal/Entertain,,,,
26-12-2016,26-12-2016,08:30:00 AM,26-12-2016,26-12-2016,08:41:00 AM,Business,00:11:00,0.183333333,Lahore,Lahore,3.2,17.45454545,Meal/Entertain,,,,
26-12-2016,26-12-2016,09:05:00 AM,26-12-2016,26-12-2016,09:19:00 AM,Business,00:14:00,0.233333333,Lahore,Lahore,6.2,26.57142857,Customer Visit,,,,
26-12-2016,26-12-2016,10:15:00 AM,26-12-2016,26-12-2016,10:36:00 AM,Business,00:21:00,0.35,Lahore,Lahore,7.7,22,Customer Visit,,,,
26-12-2016,26-12-2016,11:29:00 AM,26-12-2016,26-12-2016,11:42:00 AM,Business,00:13:00,0.216666667,Lahore,Lahore,3.8,17.53846154,Customer Visit,,,,
26-12-2016,26-12-2016,01:09:00 PM,26-12-2016,26-12-2016,01:43:00 PM,Business,00:34:00,0.566666667,Lahore,Unknown Location,7.9,13.94117647,Meeting,,,,
27-12-2016,27-12-2016,07:02:00 AM,27-12-2016,27-12-2016,07:14:00 AM,Business,00:12:00,0.2,Kar?chi,Kar?chi,4.9,24.5,Temporary Site,,,,
27-12-2016,27-12-2016,08:37:00 AM,27-12-2016,27-12-2016,08:59:00 AM,Business,00:22:00,0.366666667,Kar?chi,Kar?chi,5,13.63636364,Meal/Entertain,,,,
27-12-2016,27-12-2016,12:53:00 PM,27-12-2016,27-12-2016,12:57:00 PM,Business,00:04:00,0.066666667,Kar?chi,Kar?chi,0.6,9,Meal/Entertain,,,,
27-12-2016,27-12-2016,02:49:00 PM,27-12-2016,27-12-2016,03:03:00 PM,Business,00:14:00,0.233333333,Kar?chi,Unknown Location,3.1,13.28571429,Customer Visit,,,,
27-12-2016,27-12-2016,04:34:00 PM,27-12-2016,27-12-2016,04:58:00 PM,Business,00:24:00,0.4,Unknown Location,Kar?chi,7.9,19.75,Meeting,,,,
27-12-2016,27-12-2016,07:19:00 PM,27-12-2016,27-12-2016,07:50:00 PM,Business,00:31:00,0.516666667,Kar?chi,Kar?chi,5.5,10.64516129,Customer Visit,,,,
28-12-2016,28-12-2016,08:34:00 AM,28-12-2016,28-12-2016,09:06:00 AM,Business,00:32:00,0.533333333,Kar?chi,Unknown Location,10.3,19.3125,Meal/Entertain,,,,
28-12-2016,28-12-2016,11:42:00 AM,28-12-2016,28-12-2016,12:12:00 PM,Business,00:30:00,0.5,Unknown Location,Kar?chi,10.4,20.8,Errand/Supplies,,,,
28-12-2016,28-12-2016,01:53:00 PM,28-12-2016,28-12-2016,02:01:00 PM,Business,00:08:00,0.133333333,Kar?chi,Kar?chi,2,15,Errand/Supplies,,,,
28-12-2016,28-12-2016,03:04:00 PM,28-12-2016,28-12-2016,03:39:00 PM,Business,00:35:00,0.583333333,Kar?chi,Unknown Location,8.5,14.57142857,Meal/Entertain,,,,
28-12-2016,28-12-2016,05:02:00 PM,28-12-2016,28-12-2016,05:16:00 PM,Business,00:14:00,0.233333333,Unknown Location,Kar?chi,4.4,18.85714286,Errand/Supplies,,,,
28-12-2016,28-12-2016,06:33:00 PM,28-12-2016,28-12-2016,06:56:00 PM,Business,00:23:00,0.383333333,Kar?chi,Kar?chi,3.8,9.913043478,Errand/Supplies,,,,
28-12-2016,28-12-2016,10:44:00 PM,28-12-2016,28-12-2016,11:18:00 PM,Business,00:34:00,0.566666667,Kar?chi,Kar?chi,5.1,9,Errand/Supplies,,,,
29-12-2016,29-12-2016,12:49:00 AM,29-12-2016,29-12-2016,01:06:00 AM,Business,00:17:00,0.283333333,Kar?chi,Kar?chi,3.8,13.41176471,Errand/Supplies,,,,
29-12-2016,29-12-2016,09:44:00 AM,29-12-2016,29-12-2016,10:07:00 AM,Business,00:23:00,0.383333333,Kar?chi,Unknown Location,11.6,30.26086957,Meal/Entertain,,,,
29-12-2016,29-12-2016,11:28:00 AM,29-12-2016,29-12-2016,12:00:00 PM,Business,00:32:00,0.533333333,Unknown Location,Kar?chi,11.9,22.3125,Meal/Entertain,,,,
29-12-2016,29-12-2016,12:25:00 PM,29-12-2016,29-12-2016,12:33:00 PM,Business,00:08:00,0.133333333,Kar?chi,Kar?chi,1.4,10.5,Errand/Supplies,,,,
29-12-2016,29-12-2016,01:17:00 PM,29-12-2016,29-12-2016,01:24:00 PM,Business,00:07:00,0.116666667,Kar?chi,Kar?chi,1.1,9.428571429,Errand/Supplies,,,,
29-12-2016,29-12-2016,01:56:00 PM,29-12-2016,29-12-2016,02:11:00 PM,Business,00:15:00,0.25,Kar?chi,Kar?chi,4.1,16.4,Airport/Travel,,,,
29-12-2016,29-12-2016,02:42:00 PM,29-12-2016,29-12-2016,02:58:00 PM,Business,00:16:00,0.266666667,Kar?chi,Kar?chi,6.1,22.875,Between Offices,,,,
29-12-2016,29-12-2016,03:05:00 PM,29-12-2016,29-12-2016,03:16:00 PM,Business,00:11:00,0.183333333,Kar?chi,Kar?chi,1.3,7.090909091,Errand/Supplies,,,,
29-12-2016,29-12-2016,06:59:00 PM,29-12-2016,29-12-2016,07:14:00 PM,Business,00:15:00,0.25,Kar?chi,Unknown Location,3,12,Meal/Entertain,,,,
29-12-2016,29-12-2016,07:50:00 PM,29-12-2016,29-12-2016,08:10:00 PM,Business,00:20:00,0.333333333,Unknown Location,Kar?chi,4.1,12.3,Customer Visit,,,,
29-12-2016,29-12-2016,08:15:00 PM,29-12-2016,29-12-2016,08:45:00 PM,Business,00:30:00,0.5,Kar?chi,Kar?chi,7.2,14.4,Meeting,,,,
29-12-2016,29-12-2016,08:53:00 PM,29-12-2016,29-12-2016,09:42:00 PM,Business,00:49:00,0.816666667,Kar?chi,Unknown Location,6.4,7.836734694,,,,,
29-12-2016,29-12-2016,11:14:00 PM,29-12-2016,29-12-2016,11:47:00 PM,Business,00:33:00,0.55,Unknown Location,Kar?chi,12.9,23.45454545,Meeting,,,,
30-12-2016,30-12-2016,10:15:00 AM,30-12-2016,30-12-2016,10:33:00 AM,Business,00:18:00,0.3,Kar?chi,Kar?chi,2.8,9.333333333,Errand/Supplies,,,,
30-12-2016,30-12-2016,11:31:00 AM,30-12-2016,30-12-2016,11:56:00 AM,Business,00:25:00,0.416666667,Kar?chi,Kar?chi,2.9,6.96,Errand/Supplies,,,,
30-12-2016,30-12-2016,03:41:00 PM,30-12-2016,30-12-2016,04:03:00 PM,Business,00:22:00,0.366666667,Kar?chi,Kar?chi,4.6,12.54545455,Errand/Supplies,,,,
30-12-2016,30-12-2016,04:45:00 PM,30-12-2016,30-12-2016,05:08:00 PM,Business,00:23:00,0.383333333,Kar?chi,Kar?chi,4.6,12,Meeting,,,,
30-12-2016,30-12-2016,11:06:00 PM,30-12-2016,30-12-2016,11:10:00 PM,Business,00:04:00,0.066666667,Kar?chi,Kar?chi,0.8,12,Customer Visit,,,,
31-12-2016,31-12-2016,01:07:00 AM,31-12-2016,31-12-2016,01:14:00 AM,Business,00:07:00,0.116666667,Kar?chi,Kar?chi,0.7,6,Meeting,,,,
31-12-2016,31-12-2016,01:24:00 PM,31-12-2016,31-12-2016,01:42:00 PM,Business,00:18:00,0.3,Kar?chi,Unknown Location,3.9,13,Temporary Site,,,,
31-12-2016,31-12-2016,03:03:00 PM,31-12-2016,31-12-2016,03:38:00 PM,Business,00:35:00,0.583333333,Unknown Location,Unknown Location,16.2,27.77142857,Meeting,,,,
31-12-2016,31-12-2016,09:32:00 PM,31-12-2016,31-12-2016,09:50:00 PM,Business,00:18:00,0.3,Katunayake,Gampaha,6.4,21.33333333,Temporary Site,,,,
31-12-2016,31-12-2016,10:08:00 PM,31-12-2016,31-12-2016,11:51:00 PM,Business,01:43:00,1.716666667,Gampaha,Ilukwatta,48.2,28.0776699,Temporary Site,,,,
Totals,,,,,,,,,,,12204.7,,,,,,
